,id,lat,lon,elev,TMAX
12527,US1INAL0002,41.1904,-85.1325,260.0,
12528,US1INAL0004,40.9965,-85.1485,239.0,
12529,US1INAL0005,41.2144,-85.1242,257.9,
12530,US1INAL0006,41.0532,-85.2389,253.0,
12531,US1INAL0007,40.9915,-85.0029,248.1,
12532,US1INAL0014,41.0788,-85.2288,253.9,
12533,US1INAL0016,41.2285,-85.1722,260.0,
12534,US1INAL0017,41.1517,-85.06,248.1,
12535,US1INAL0018,41.2224,-85.1295,264.0,
12536,US1INAL0019,41.1465,-85.0719,238.0,
12537,US1INAL0020,41.1175,-85.0892,246.9,
12538,US1INAL0022,41.1572,-85.1491,253.9,
12539,US1INAL0023,41.028,-85.2774,248.1,
12540,US1INAL0024,41.2144,-85.1269,260.3,
12541,US1INAL0025,41.2075,-85.1165,257.3,
12542,US1INAL0029,41.0261,-85.2994,256.0,
12543,US1INAL0032,41.1174,-84.9063,227.1,
12544,US1INAL0034,41.0267,-85.0946,239.6,
12545,US1INAL0035,41.1966,-85.1247,257.6,
12546,US1INAL0036,41.2233,-85.057,241.4,
12547,US1INAL0037,41.0916,-85.1475,239.3,
12548,US1INAL0039,41.1338,-85.0307,241.1,
12549,US1INAL0041,41.1344,-85.1427,246.6,
12550,US1INAL0042,41.0474,-85.2707,254.8,
12551,US1INAL0045,40.9633,-85.2531,250.5,
12552,US1INAL0046,41.217,-85.0851,258.2,
12553,US1INAL0048,41.1741,-85.1183,252.1,
12554,US1INAL0049,41.154,-85.1304,248.1,
12555,US1INAL0051,41.1026,-85.1083,244.4,
12556,US1INAL0053,41.1535,-85.1329,246.0,
12557,US1INAL0060,41.1695,-85.0527,245.4,
12558,US1INAL0064,41.1113,-85.1716,245.7,
12559,US1INAL0066,41.166,-85.025,247.8,
12560,US1INAL0072,41.2098,-84.9691,251.2,
12561,US1INAL0078,41.0951,-85.1801,248.7,
12562,US1INBL0002,40.4506,-85.2776,274.9,
12563,US1INBL0003,40.4508,-85.3703,281.0,
12564,US1INBL0007,40.5069,-85.4275,270.1,
12565,US1INBL0009,40.4555,-85.3743,280.7,
12566,US1INBL0011,40.4619,-85.3729,282.5,
12567,US1INBL0012,40.4462,-85.3663,271.9,
12568,US1INBL0014,40.452,-85.3685,280.4,
12569,US1INBL0015,40.4489,-85.374,276.5,
12570,US1INBN0001,40.035,-86.5447,285.9,
12571,US1INBN0002,39.9609,-86.6762,289.9,
12572,US1INBN0003,39.9566,-86.3158,285.9,
12573,US1INBN0004,39.9416,-86.6676,281.0,
12574,US1INBN0005,40.0271,-86.2885,276.1,
12575,US1INBN0006,40.0029,-86.6197,284.1,
12576,US1INBN0007,39.9497,-86.525,292.0,
12577,US1INBN0008,39.9636,-86.5912,292.0,
12578,US1INBN0009,40.1053,-86.6566,259.1,
12579,US1INBN0010,40.1152,-86.4551,284.1,
12580,US1INBN0011,40.0261,-86.3619,292.0,
12581,US1INBN0012,39.9318,-86.5298,295.0,
12582,US1INBN0013,39.9329,-86.4872,289.0,
12583,US1INBN0014,39.986,-86.3518,287.1,
12584,US1INBN0015,40.1735,-86.45,271.9,
12585,US1INBN0017,40.0907,-86.6501,267.9,
12586,US1INBN0018,40.081,-86.5345,277.1,
12587,US1INBN0019,40.006,-86.3175,285.0,
12588,US1INBN0020,40.1079,-86.4359,291.1,
12589,US1INBN0023,40.0448,-86.4705,289.9,
12590,US1INBN0024,40.0712,-86.4718,292.9,
12591,US1INBN0026,40.076,-86.4651,288.0,
12592,US1INBN0027,40.0903,-86.3756,289.9,
12593,US1INBN0028,40.085,-86.2548,285.9,
12594,US1INBN0030,39.9236,-86.5983,289.9,
12595,US1INBN0033,40.1047,-86.4725,284.1,
12596,US1INBN0034,40.0596,-86.4785,287.1,
12597,US1INBN0036,39.9746,-86.2975,278.0,
12598,US1INBN0037,40.0042,-86.2692,277.1,
12599,US1INBN0039,39.9238,-86.6285,287.4,
12600,US1INBN0041,39.9816,-86.2998,281.3,
12601,US1INBN0042,40.0017,-86.2633,277.7,
12602,US1INBN0047,40.0731,-86.2761,283.2,
12603,US1INBN0051,40.0481,-86.4609,284.7,
12604,US1INBN0053,40.0136,-86.2901,267.9,
12605,US1INBN0055,39.9492,-86.265,256.3,
12606,US1INBN0056,40.0787,-86.481,285.9,
12607,US1INBR0001,39.1682,-86.2766,256.0,
12608,US1INBR0003,39.2279,-86.3562,276.8,
12609,US1INBR0005,39.2793,-86.2311,232.9,
12610,US1INBT0002,40.5663,-87.3235,232.0,
12611,US1INBT0007,40.617,-87.3146,251.2,
12612,US1INBW0001,39.2175,-85.8649,195.1,
12613,US1INBW0002,39.3386,-85.9747,205.1,
12614,US1INBW0003,39.2539,-85.9145,199.9,
12615,US1INBW0005,39.2081,-85.9202,192.9,
12616,US1INBW0006,39.1441,-86.0478,248.1,
12617,US1INBW0008,39.2095,-85.9202,193.9,
12618,US1INBW0009,39.3008,-85.7605,228.0,
12619,US1INBW0010,39.22,-85.8555,198.1,
12620,US1INBW0011,39.2849,-85.9526,200.9,
12621,US1INBW0013,39.1361,-85.9569,196.6,
12622,US1INBW0014,39.2295,-85.8793,246.0,
12623,US1INBW0016,39.2352,-85.8992,196.0,
12624,US1INCK0005,38.2983,-85.7628,139.0,
12625,US1INCK0006,38.4908,-85.6677,191.1,
12626,US1INCK0009,38.4622,-85.6427,178.0,
12627,US1INCK0010,38.3773,-85.7774,149.4,
12628,US1INCK0011,38.3283,-85.7215,153.9,
12629,US1INCK0014,38.2992,-85.7578,139.3,
12630,US1INCK0016,38.4142,-85.9299,268.2,
12631,US1INCK0017,38.4659,-85.9482,170.7,
12632,US1INCK0018,38.3098,-85.736,147.8,
12633,US1INCK0019,38.5751,-85.7334,173.4,
12634,US1INCK0020,38.3434,-85.6845,158.8,
12635,US1INCK0023,38.2973,-85.7197,142.0,
12636,US1INCK0024,38.3842,-85.7532,143.6,
12637,US1INCK0027,38.2947,-85.6982,142.6,
12638,US1INCK0031,38.5686,-85.7468,183.8,
12639,US1INCL0001,40.4165,-86.4943,238.0,
12640,US1INCL0002,40.3664,-86.5764,249.9,
12641,US1INCL0008,40.425,-86.694,206.3,
12642,US1INCL0009,40.3953,-86.6087,224.9,
12643,US1INCL0010,40.2544,-86.6567,256.6,
12644,US1INCL0014,40.3503,-86.4867,272.5,
12645,US1INCL0015,40.2718,-86.6224,256.9,
12646,US1INCR0002,40.6775,-86.5102,221.9,
12647,US1INCR0006,40.5402,-86.5227,217.6,
12648,US1INCR0009,40.4835,-86.396,231.3,
12649,US1INCS0001,40.57,-86.1671,246.9,
12650,US1INCS0003,40.5735,-86.1938,249.0,
12651,US1INCS0004,40.7532,-86.3431,198.1,
12652,US1INCS0006,40.8986,-86.355,241.1,
12653,US1INCS0007,40.7822,-86.374,221.6,
12654,US1INCS0009,40.7603,-86.327,194.2,
12655,US1INCS0011,40.5698,-86.1744,240.2,
12656,US1INCS0012,40.7513,-86.3411,195.4,
12657,US1INCS0013,40.8054,-86.3858,228.9,
12658,US1INCW0003,38.324,-86.3379,205.7,
12659,US1INCW0005,38.3517,-86.4426,207.0,
12660,US1INCW0006,38.1994,-86.3372,199.9,
12661,US1INCW0007,38.3199,-86.3541,255.1,
12662,US1INCW0008,38.2773,-86.3488,250.9,
12663,US1INCW0009,38.2321,-86.5309,151.8,
12664,US1INCW0012,38.2442,-86.3719,221.0,
12665,US1INCY0001,39.5353,-87.1298,207.9,
12666,US1INCY0003,39.2764,-87.1105,184.1,
12667,US1INCY0004,39.1763,-87.1446,167.6,
12668,US1INCY0005,39.2733,-87.1072,185.9,
12669,US1INCY0007,39.5351,-87.1159,211.2,
12670,US1INCY0008,39.5404,-87.1703,191.4,
12671,US1INDB0001,38.2929,-86.9611,153.3,
12672,US1INDB0002,38.4037,-86.9338,177.1,
12673,US1INDB0004,38.2797,-87.0709,162.2,
12674,US1INDB0006,38.3644,-86.8453,170.1,
12675,US1INDB0007,38.4899,-87.0399,153.9,
12676,US1INDB0011,38.3824,-86.7842,165.2,
12677,US1INDB0014,38.3886,-86.9641,147.8,
12678,US1INDB0015,38.4589,-86.6945,210.3,
12679,US1INDC0001,39.259,-85.5009,289.0,
12680,US1INDC0005,39.3269,-85.4672,291.7,
12681,US1INDC0006,39.2909,-85.5719,267.6,
12682,US1INDC0007,39.203,-85.436,275.8,
12683,US1INDK0003,41.3921,-85.0626,277.1,
12684,US1INDK0005,41.3705,-85.0457,267.0,
12685,US1INDK0006,41.3652,-85.0436,264.9,
12686,US1INDK0008,41.2926,-85.1359,265.8,
12687,US1INDK0009,41.3904,-85.0596,271.0,
12688,US1INDK0010,41.4911,-85.0361,288.0,
12689,US1INDK0011,41.3941,-85.0624,271.9,
12690,US1INDK0013,41.4356,-84.8655,260.0,
12691,US1INDK0016,41.2795,-85.1294,251.8,
12692,US1INDK0018,41.5255,-84.9056,272.8,
12693,US1INDK0020,41.3308,-85.131,265.8,
12694,US1INDL0001,40.3061,-85.4158,271.0,
12695,US1INDL0002,40.3353,-85.4086,270.1,
12696,US1INDL0003,40.2352,-85.368,289.0,
12697,US1INDL0006,40.177,-85.3519,290.2,
12698,US1INDL0009,40.1237,-85.558,275.5,
12699,US1INDL0012,40.1865,-85.4897,282.9,
12700,US1INDL0020,40.178,-85.502,275.5,
12701,US1INDL0021,40.2268,-85.3705,290.5,
12702,US1INDL0022,40.1931,-85.3916,288.6,
12703,US1INDL0023,40.3428,-85.3916,280.4,
12704,US1INDL0024,40.3295,-85.3234,282.2,
12705,US1INDL0025,40.0851,-85.3488,315.8,
12706,US1INDL0026,40.0844,-85.3447,317.6,
12707,US1INDL0027,40.1901,-85.391,288.6,
12708,US1INDL0028,40.1879,-85.472,285.3,
12709,US1INDL0029,40.2036,-85.3823,289.3,
12710,US1INDL0030,40.1697,-85.387,292.0,
12711,US1INDL0031,40.2615,-85.2272,292.6,
12712,US1INDL0032,40.1878,-85.3719,293.2,
12713,US1INDL0035,40.0781,-85.5518,288.6,
12714,US1INDL0036,40.1402,-85.3583,299.0,
12715,US1INDL0038,40.1907,-85.4156,287.7,
12716,US1INDL0039,40.1961,-85.4382,288.3,
12717,US1INDL0040,40.1968,-85.402,285.9,
12718,US1INDL0043,40.2215,-85.3967,289.6,
12719,US1INDR0003,39.0704,-84.9758,212.4,
12720,US1INDR0005,39.126,-84.9122,257.3,
12721,US1INDR0006,39.1795,-84.9032,245.1,
12722,US1INDR0007,39.0419,-85.0363,214.6,
12723,US1INDR0008,39.1096,-85.0852,295.4,
12724,US1INDR0010,39.1064,-84.8794,258.5,
12725,US1INDR0011,39.214,-84.8902,251.2,
12726,US1INDR0012,39.2367,-84.8619,282.9,
12727,US1INDR0013,39.2474,-84.8885,281.9,
12728,US1INDR0015,39.1243,-84.9188,253.3,
12729,US1INDR0017,39.0998,-84.9951,250.2,
12730,US1INDV0001,38.6754,-87.19,145.1,
12731,US1INDV0002,38.5796,-87.1417,141.1,
12732,US1INDV0004,38.6629,-87.1548,175.0,
12733,US1INDV0005,38.6051,-87.0449,156.1,
12734,US1INDV0006,38.6217,-87.1829,143.0,
12735,US1INDV0007,38.5766,-87.1481,139.9,
12736,US1INDV0008,38.6588,-87.1634,166.1,
12737,US1INDV0011,38.6636,-87.0452,159.1,
12738,US1INDV0012,38.785,-87.1553,168.2,
12739,US1INDV0013,38.7942,-87.1535,143.9,
12740,US1INDV0014,38.7981,-86.9456,188.1,
12741,US1INDV0017,38.6205,-87.1359,149.0,
12742,US1INDV0018,38.9003,-86.9793,160.3,
12743,US1INDV0021,38.6646,-87.0469,170.7,
12744,US1INEL0001,41.5332,-86.019,259.1,
12745,US1INEL0003,41.6624,-85.7602,278.0,
12746,US1INEL0007,41.5209,-85.7008,271.0,
12747,US1INEL0008,41.5655,-85.9933,256.0,
12748,US1INEL0009,41.6228,-86.0127,238.0,
12749,US1INEL0011,41.5589,-85.6736,268.8,
12750,US1INEL0012,41.5519,-85.837,242.0,
12751,US1INEL0013,41.6044,-85.8769,239.9,
12752,US1INEL0014,41.5896,-85.8767,241.1,
12753,US1INEL0015,41.5998,-85.8729,242.9,
12754,US1INEL0016,41.651,-85.7825,266.1,
12755,US1INEL0017,41.4847,-85.7701,252.1,
12756,US1INEL0018,41.5822,-85.6603,278.0,
12757,US1INEL0019,41.5827,-85.8582,243.8,
12758,US1INEL0020,41.5942,-85.866,242.9,
12759,US1INEL0023,41.5109,-85.7036,264.9,
12760,US1INEL0024,41.6172,-85.7962,259.7,
12761,US1INEL0025,41.4913,-85.8331,246.9,
12762,US1INEL0027,41.714,-85.9832,235.0,
12763,US1INEL0028,41.5387,-85.8028,249.0,
12764,US1INEL0029,41.4472,-85.8595,249.9,
12765,US1INEL0030,41.5853,-85.964,249.3,
12766,US1INEL0031,41.4756,-86.0401,267.9,
12767,US1INEL0032,41.4883,-85.701,265.2,
12768,US1INEL0034,41.6425,-85.9675,238.4,
12769,US1INEL0035,41.5844,-85.8054,249.9,
12770,US1INEL0036,41.6425,-86.0415,226.2,
12771,US1INEL0037,41.4719,-85.9518,280.1,
12772,US1INEL0039,41.5578,-85.8834,270.1,
12773,US1INEL0040,41.4928,-85.8378,247.5,
12774,US1INEL0041,41.6496,-85.8246,250.9,
12775,US1INEL0044,41.4449,-86.0116,265.2,
12776,US1INEL0045,41.7001,-85.9362,229.8,
12777,US1INEL0046,41.4659,-85.7221,258.2,
12778,US1INEL0048,41.5586,-85.8287,246.0,
12779,US1INEL0049,41.6675,-85.9188,233.8,
12780,US1INEL0056,41.6548,-85.7514,273.4,
12781,US1INEL0057,41.603,-85.8778,240.8,
12782,US1INEL0059,41.569,-85.8536,246.3,
12783,US1INEL0061,41.4982,-85.9248,258.5,
12784,US1INEL0062,41.7001,-85.9032,232.0,
12785,US1INEL0063,41.6129,-85.8053,260.9,
12786,US1INEL0064,41.6478,-85.9416,236.2,
12787,US1INFD0002,38.3803,-85.8704,285.0,
12788,US1INFD0004,38.3641,-85.7982,152.1,
12789,US1INFD0007,38.3698,-85.7952,153.9,
12790,US1INFD0009,38.3623,-85.9853,244.8,
12791,US1INFD0016,38.3698,-85.785,160.6,
12792,US1INFD0017,38.3446,-85.8367,173.4,
12793,US1INFD0020,38.3616,-85.7991,151.2,
12794,US1INFD0022,38.3228,-85.8958,253.3,
12795,US1INFD0023,38.3432,-85.8951,276.1,
12796,US1INFL0001,41.0775,-86.2417,235.9,
12797,US1INFL0002,41.0186,-86.4031,237.1,
12798,US1INFL0003,41.0852,-86.2293,232.9,
12799,US1INFL0004,41.1161,-86.3141,223.1,
12800,US1INFL0005,41.1279,-86.2978,243.8,
12801,US1INFL0006,40.9538,-86.1948,243.5,
12802,US1INFL0007,41.0703,-86.2213,237.1,
12803,US1INFN0002,40.1114,-87.2716,207.0,
12804,US1INFN0003,40.1422,-87.3979,173.1,
12805,US1INFN0004,40.1367,-87.3815,185.9,
12806,US1INFN0005,40.2441,-87.2765,189.9,
12807,US1INFR0001,39.5073,-85.2451,313.9,
12808,US1INFR0002,39.4184,-84.9717,264.9,
12809,US1INFR0005,39.4279,-85.0237,0.0,
12810,US1INFY0002,39.5667,-85.0905,313.0,
12811,US1INFY0003,39.7124,-85.1361,273.1,
12812,US1INGB0004,38.3406,-87.3404,139.3,
12813,US1INGB0006,38.3878,-87.5939,138.7,
12814,US1INGB0007,38.2702,-87.6924,159.1,
12815,US1INGB0008,38.4526,-87.5336,145.4,
12816,US1INGB0009,38.333,-87.4473,139.3,
12817,US1INGB0012,38.3526,-87.588,139.9,
12818,US1INGB0013,38.3679,-87.5804,143.9,
12819,US1INGB0014,38.2528,-87.466,136.9,
12820,US1INGB0016,38.3333,-87.6126,141.4,
12821,US1INGN0002,38.9229,-87.008,166.1,
12822,US1INGN0007,39.0606,-86.8661,158.8,
12823,US1INGN0009,38.9375,-86.73,225.2,
12824,US1INGR0001,40.5955,-85.4858,256.9,
12825,US1INGR0002,40.5662,-85.6922,260.9,
12826,US1INGR0004,40.5791,-85.6556,246.6,
12827,US1INGR0007,40.6529,-85.6623,261.2,
12828,US1INGR0011,40.4793,-85.6189,255.4,
12829,US1INGR0012,40.6039,-85.5893,267.0,
12830,US1INGR0013,40.6192,-85.6196,265.5,
12831,US1INGR0014,40.5523,-85.7024,258.8,
12832,US1INGR0016,40.5557,-85.6375,256.9,
12833,US1INGR0018,40.4302,-85.4969,279.2,
12834,US1INGR0019,40.5746,-85.6653,259.1,
12835,US1INGR0023,40.3885,-85.505,268.2,
12836,US1INGR0024,40.4489,-85.4543,274.6,
12837,US1INGR0025,40.4225,-85.6417,267.0,
12838,US1INGR0026,40.4941,-85.6065,259.7,
12839,US1INGR0028,40.623,-85.7078,252.1,
12840,US1INGR0029,40.4681,-85.5024,285.9,
12841,US1INGR0032,40.6424,-85.6852,252.1,
12842,US1INHM0001,40.1523,-86.1089,267.9,
12843,US1INHM0002,40.028,-86.1181,268.8,
12844,US1INHM0004,40.0108,-86.151,273.1,
12845,US1INHM0005,39.9685,-86.1369,256.9,
12846,US1INHM0007,39.9867,-86.1018,256.9,
12847,US1INHM0009,39.98,-86.08,239.0,
12848,US1INHM0011,40.0177,-86.1302,260.0,
12849,US1INHM0014,39.9906,-86.0983,255.1,
12850,US1INHM0016,39.9655,-86.0761,231.0,
12851,US1INHM0017,39.9653,-86.0924,239.0,
12852,US1INHM0018,39.9918,-86.0789,245.1,
12853,US1INHM0019,40.1227,-85.9011,246.0,
12854,US1INHM0029,40.0791,-86.2321,288.0,
12855,US1INHM0031,39.9403,-86.009,246.9,
12856,US1INHM0032,39.9526,-86.0554,232.0,
12857,US1INHM0034,39.9879,-86.1015,256.0,
12858,US1INHM0036,39.9535,-86.1428,258.5,
12859,US1INHM0041,39.9594,-85.9711,242.0,
12860,US1INHM0042,40.0167,-86.0017,241.7,
12861,US1INHM0048,39.9698,-86.0276,243.5,
12862,US1INHM0051,40.037,-85.9606,235.6,
12863,US1INHM0052,39.9878,-85.9862,253.0,
12864,US1INHM0056,40.0228,-86.1485,274.3,
12865,US1INHM0059,39.9886,-86.0128,246.3,
12866,US1INHM0061,40.1115,-86.2416,289.0,
12867,US1INHM0062,40.0034,-86.0114,243.8,
12868,US1INHM0064,39.9813,-86.132,249.9,
12869,US1INHM0067,39.9666,-85.9431,249.0,
12870,US1INHN0001,39.7423,-85.8983,253.0,
12871,US1INHN0002,39.791,-85.816,266.1,
12872,US1INHN0003,39.7006,-85.895,246.0,
12873,US1INHN0004,39.9267,-85.9274,252.1,
12874,US1INHN0007,39.7497,-85.9182,256.9,
12875,US1INHN0008,39.9368,-85.8232,264.9,
12876,US1INHN0010,39.7129,-85.9045,249.9,
12877,US1INHN0011,39.937,-85.9,259.1,
12878,US1INHN0012,39.7879,-85.7752,274.9,
12879,US1INHN0013,39.7836,-85.9389,262.1,
12880,US1INHN0017,39.7921,-85.7713,271.0,
12881,US1INHN0018,39.7709,-85.7083,278.0,
12882,US1INHN0019,39.8785,-85.6849,284.7,
12883,US1INHN0026,39.7713,-85.7739,272.2,
12884,US1INHN0027,39.7688,-85.8773,253.6,
12885,US1INHN0028,39.9399,-85.8488,261.8,
12886,US1INHN0032,39.7237,-85.935,254.2,
12887,US1INHN0034,39.8785,-85.6853,285.9,
12888,US1INHN0036,39.9074,-85.9298,256.9,
12889,US1INHN0037,39.7321,-85.9094,250.9,
12890,US1INHR0001,38.1158,-85.9525,243.8,
12891,US1INHR0002,38.3249,-86.0273,238.0,
12892,US1INHR0003,38.2087,-86.1122,196.9,
12893,US1INHR0005,38.2626,-86.254,193.9,
12894,US1INHR0006,38.404,-86.0512,259.1,
12895,US1INHR0008,38.2488,-85.9995,221.0,
12896,US1INHR0010,38.3954,-86.0512,258.2,
12897,US1INHR0011,38.0789,-86.151,190.8,
12898,US1INHR0012,38.1462,-85.9766,246.0,
12899,US1INHR0013,38.2488,-85.9995,259.1,
12900,US1INHR0017,38.3182,-86.117,220.7,
12901,US1INHR0020,38.2271,-86.1391,207.9,
12902,US1INHR0021,38.264,-86.1235,210.0,
12903,US1INHR0025,38.2859,-86.1229,272.5,
12904,US1INHS0002,39.714,-86.409,230.1,
12905,US1INHS0003,39.8185,-86.3799,236.8,
12906,US1INHS0004,39.7749,-86.4022,259.1,
12907,US1INHS0005,39.7305,-86.3959,246.9,
12908,US1INHS0006,39.7663,-86.3839,260.9,
12909,US1INHS0007,39.6946,-86.3822,228.0,
12910,US1INHS0008,39.7013,-86.4079,221.0,
12911,US1INHS0009,39.7313,-86.4211,232.9,
12912,US1INHS0012,39.7339,-86.4065,242.9,
12913,US1INHS0015,39.7548,-86.5116,266.1,
12914,US1INHS0017,39.6872,-86.3897,217.0,
12915,US1INHS0018,39.7736,-86.3778,259.4,
12916,US1INHS0021,39.7849,-86.3939,256.3,
12917,US1INHS0022,39.8593,-86.4161,274.3,
12918,US1INHS0031,39.8655,-86.3833,271.3,
12919,US1INHS0033,39.692,-86.5299,271.9,
12920,US1INHS0036,39.6414,-86.3874,214.9,
12921,US1INHS0037,39.8865,-86.5825,291.1,
12922,US1INHS0040,39.7291,-86.4119,243.8,
12923,US1INHS0043,39.7764,-86.4958,283.2,
12924,US1INHS0044,39.6985,-86.4263,235.0,
12925,US1INHT0001,40.8802,-85.5112,241.1,
12926,US1INHT0002,40.9009,-85.4985,242.9,
12927,US1INHT0007,40.6981,-85.3967,264.0,
12928,US1INHT0011,40.8381,-85.5472,246.0,
12929,US1INHT0012,40.6967,-85.5251,259.4,
12930,US1INHW0002,40.4148,-86.2726,259.1,
12931,US1INHW0003,40.4528,-86.0508,257.9,
12932,US1INHW0005,40.4383,-86.1978,255.1,
12933,US1INHW0007,40.4979,-86.0629,253.9,
12934,US1INHW0009,40.547,-86.3262,239.0,
12935,US1INHW0010,40.4893,-86.2611,243.8,
12936,US1INHW0011,40.4668,-86.1337,252.1,
12937,US1INHW0012,40.546,-86.2227,248.1,
12938,US1INHW0013,40.4668,-86.051,253.0,
12939,US1INHW0014,40.4715,-86.0519,255.1,
12940,US1INHW0015,40.5615,-86.3122,238.0,
12941,US1INHW0016,40.5185,-86.2577,247.2,
12942,US1INHW0017,40.5622,-86.1837,248.7,
12943,US1INHW0018,40.4326,-86.1844,255.7,
12944,US1INHW0020,40.4666,-86.0508,254.8,
12945,US1INHW0021,40.4904,-86.207,248.1,
12946,US1INHW0024,40.4396,-86.14,256.9,
12947,US1INHW0026,40.4284,-86.2554,255.4,
12948,US1INHY0001,39.8206,-85.3244,335.0,
12949,US1INHY0002,39.9222,-85.3643,328.9,
12950,US1INHY0003,39.8146,-85.472,309.1,
12951,US1INHY0005,39.86,-85.3311,328.9,
12952,US1INHY0013,39.9163,-85.4133,320.6,
12953,US1INHY0014,39.8959,-85.3896,322.8,
12954,US1INHY0016,39.9179,-85.425,319.4,
12955,US1INHY0018,39.9418,-85.324,331.3,
12956,US1INHY0019,39.9397,-85.4245,321.6,
12957,US1INHY0024,39.8335,-85.4348,321.9,
12958,US1INHY0029,39.8768,-85.4114,320.6,
12959,US1INJF0001,38.696,-85.4727,232.0,
12960,US1INJF0003,38.7383,-85.5358,220.1,
12961,US1INJF0005,38.7377,-85.5404,216.7,
12962,US1INJF0006,38.7237,-85.6259,215.2,
12963,US1INJH0004,39.4487,-86.0567,221.9,
12964,US1INJH0005,39.604,-86.2067,205.1,
12965,US1INJH0008,39.6024,-86.0183,242.0,
12966,US1INJH0011,39.6256,-86.1522,224.0,
12967,US1INJH0012,39.5858,-86.1947,211.5,
12968,US1INJH0016,39.568,-86.1089,242.9,
12969,US1INJH0022,39.5682,-86.1749,235.9,
12970,US1INJH0023,39.3564,-85.9538,205.1,
12971,US1INJH0025,39.6129,-86.1028,245.1,
12972,US1INJH0026,39.516,-86.0772,236.5,
12973,US1INJH0027,39.6008,-86.0799,249.9,
12974,US1INJK0003,38.9537,-85.9065,173.1,
12975,US1INJK0004,38.8379,-85.8747,170.1,
12976,US1INJK0006,38.9572,-85.8829,179.2,
12977,US1INJK0008,38.9558,-85.8876,185.0,
12978,US1INJN0003,39.0968,-85.6684,217.3,
12979,US1INJN0004,39.0681,-85.7389,192.6,
12980,US1INJN0006,39.0073,-85.6377,228.0,
12981,US1INJN0007,39.0048,-85.6109,202.4,
12982,US1INJN0008,39.0602,-85.7327,208.8,
12983,US1INJN0012,39.0065,-85.662,224.6,
12984,US1INJN0014,38.9989,-85.7755,183.8,
12985,US1INJN0015,39.0369,-85.5254,242.9,
12986,US1INJS0001,41.1523,-87.0359,206.0,
12987,US1INJS0003,40.848,-87.2312,203.9,
12988,US1INJS0004,40.9292,-87.1536,206.0,
12989,US1INJS0007,40.9085,-87.1586,209.1,
12990,US1INJS0008,40.9358,-87.0551,203.9,
12991,US1INJS0009,40.9705,-87.2405,217.0,
12992,US1INJS0010,40.8846,-87.1519,202.1,
12993,US1INJS0011,41.2012,-87.0195,207.9,
12994,US1INJS0014,40.9845,-87.2238,210.9,
12995,US1INJS0016,40.9928,-87.006,214.9,
12996,US1INJS0017,40.9341,-87.0028,209.1,
12997,US1INJS0018,41.0377,-87.1363,206.0,
12998,US1INJS0019,41.2196,-86.9674,207.0,
12999,US1INJS0020,41.1983,-87.193,207.0,
13000,US1INJS0021,41.2429,-87.1412,196.0,
13001,US1INJS0023,40.7584,-87.1484,223.1,
13002,US1INJS0025,40.8208,-87.0998,213.1,
13003,US1INJS0027,40.9633,-87.0749,203.9,
13004,US1INJS0029,40.9554,-87.1698,207.0,
13005,US1INJS0030,41.149,-86.9974,221.9,
13006,US1INJS0031,41.1149,-87.1997,207.0,
13007,US1INJS0032,40.8626,-87.0802,205.1,
13008,US1INJS0033,41.0362,-87.0237,207.0,
13009,US1INJS0035,40.9419,-87.166,200.9,
13010,US1INJS0036,41.1868,-87.2172,200.9,
13011,US1INJS0037,41.2104,-87.2054,198.1,
13012,US1INJS0040,41.1548,-87.2304,209.1,
13013,US1INJS0041,41.1057,-87.1709,210.3,
13014,US1INJS0043,41.0807,-87.0862,207.6,
13015,US1INJS0045,41.1842,-87.2099,203.0,
13016,US1INJS0046,41.2011,-87.1395,201.2,
13017,US1INJS0047,40.7666,-87.152,223.7,
13018,US1INJS0049,41.1668,-87.264,207.3,
13019,US1INJS0051,41.1756,-87.154,207.9,
13020,US1INJS0054,40.9977,-87.1615,209.7,
13021,US1INJS0055,41.0826,-87.1587,214.3,
13022,US1INJS0056,40.9624,-87.1527,210.0,
13023,US1INJS0060,41.1977,-87.0268,203.9,
13024,US1INJS0063,41.0464,-87.1411,208.2,
13025,US1INJS0070,41.0138,-87.0435,212.1,
13026,US1INJS0073,41.1753,-87.1288,209.1,
13027,US1INJY0001,40.381,-85.0566,289.0,
13028,US1INJY0002,40.3457,-84.9459,306.6,
13029,US1INJY0005,40.4104,-84.9927,276.5,
13030,US1INJY0006,40.4284,-84.975,278.0,
13031,US1INJY0008,40.388,-85.0643,287.1,
13032,US1INJY0009,40.5195,-84.9714,265.8,
13033,US1INJY0010,40.4371,-84.9863,277.1,
13034,US1INJY0011,40.4941,-85.1528,268.5,
13035,US1INJY0012,40.3997,-84.9842,285.0,
13036,US1INJY0013,40.4149,-85.0261,283.5,
13037,US1INKN0004,38.7764,-87.3172,150.9,
13038,US1INKN0005,38.6677,-87.4959,150.0,
13039,US1INKN0009,38.7392,-87.4877,138.7,
13040,US1INKS0001,41.4139,-85.757,273.1,
13041,US1INKS0002,41.4309,-85.6601,264.0,
13042,US1INKS0003,41.2539,-85.8566,249.0,
13043,US1INKS0005,41.1304,-85.8825,266.1,
13044,US1INKS0006,41.322,-85.7588,260.0,
13045,US1INKS0007,41.4068,-85.6952,260.9,
13046,US1INKS0010,41.2205,-85.8215,249.0,
13047,US1INKS0011,41.3299,-85.8507,260.0,
13048,US1INKS0012,41.3208,-85.6882,257.9,
